"","package","version","risk_date","risk_version","pkg_score","rank_score","news_current","has_vignettes","size_codebase","has_bug_reports_url","bugs_status","license","export_help","reverse_dependencies","downloads_1yr","dependencies","has_website","r_cmd_check","remote_checks","has_maintainer","exported_namespace","has_news","has_source_control","covr_coverage"
"147","palr","0.3.0",2023-06-21,"0.2.1",0.163906043455719,147,1,1,NA,1,NA,NA,NA,0.398689815024215,NA,0.817574476193644,1,NA,0.980769230769231,1,NA,1,1,NA
"148","activAnalyzer","2.0.1",2023-06-21,"0.2.1",0.164196402395486,148,1,1,NA,1,0.966666666666667,NA,NA,0.246376140522644,NA,2.75356911146885e-05,1,NA,0.980769230769231,1,NA,1,1,NA
"149","ie2miscdata","1.0.3",2023-06-21,"0.2.1",0.164312339867612,149,1,1,NA,1,NA,NA,NA,0.350228721939924,NA,0.880797077977882,1,NA,0.961538461538462,1,NA,1,1,NA
"150","gplots","3.1.3",2023-06-21,"0.2.1",0.165082845960134,150,1,1,NA,1,NA,NA,NA,0.998855717948069,NA,0.377540668798145,1,NA,0.807692307692308,1,NA,1,1,NA
"151","ggrepel","0.9.3",2023-06-21,"0.2.1",0.165244655843422,151,1,1,NA,1,NA,NA,NA,0.999883261915997,NA,0.182425523806356,1,NA,1,1,NA,1,1,NA
"152","svMisc","1.2.3",2023-06-21,"0.2.1",0.165473877622927,152,1,1,NA,1,NA,NA,NA,0.679787346147798,NA,0.5,1,NA,1,1,NA,1,1,NA
"153","actxps","1.1.0",2023-06-21,"0.2.1",0.165577144868757,153,1,1,NA,1,0.966666666666667,NA,NA,0.246376140522644,NA,0.00407013771589604,1,NA,0.961538461538462,1,NA,1,1,NA
"154","abstr","0.4.1",2023-06-21,"0.2.1",0.165600038603157,154,1,1,NA,1,0.966666666666667,NA,NA,0.246376140522644,NA,0.119202922022118,1,NA,0.846153846153846,1,NA,1,1,NA
"155","V8","4.3.0",2023-06-21,"0.2.1",0.165722121642316,155,1,1,NA,1,NA,NA,NA,0.945349326469709,NA,0.377540668798145,1,NA,0.854166666666667,1,NA,1,1,NA
"156","knitrBootstrap","1.0.2",2023-06-21,"0.2.1",0.166046233648669,156,1,1,NA,1,NA,NA,NA,0.551032098662781,NA,0.622459331201855,1,NA,1,1,NA,1,1,NA
"157","iemiscdata","0.6.1",2023-06-21,"0.2.1",0.166060591615864,157,1,1,NA,1,NaN,NA,NA,0.350228721939924,NA,0.880797077977882,1,NA,0.942307692307692,1,NA,1,1,NA
"158","unvotes","0.3.0",2023-06-21,"0.2.1",0.166060591615864,158,1,1,NA,1,NA,NA,NA,0.350228721939924,NA,0.880797077977882,1,NA,0.942307692307692,1,NA,1,1,NA
"159","XLConnect","1.0.7",2023-06-21,"0.2.1",0.166221852902075,159,1,1,NA,1,NA,NA,NA,0.59434719329332,NA,0.731058578630005,1,NA,0.846153846153846,1,NA,1,1,NA
"160","shinyjqui","0.4.1",2023-06-21,"0.2.1",0.166488909052781,160,1,1,NA,1,NA,NA,NA,0.791081331621261,NA,0.377540668798145,1,NA,1,1,NA,1,1,NA
"161","PoissonBinomial","1.2.5",2023-06-21,"0.2.1",0.166510203779429,161,1,1,NA,1,NA,NA,NA,0.43732917979627,NA,0.731058578630005,1,NA,1,1,NA,1,1,NA
"162","reactlog","1.1.1",2023-06-21,"0.2.1",0.166563345624221,162,1,1,NA,1,NA,NA,NA,0.350228721939924,NA,0.817574476193644,1,NA,1,1,NA,1,1,NA
"163","Guerry","1.8.1",2023-06-21,"0.2.1",0.166563345624221,163,1,1,NA,1,NA,NA,NA,0.350228721939924,NA,0.817574476193644,1,NA,1,1,NA,1,1,NA
"164","careless","1.2.1",2023-06-21,"0.2.1",0.166563345624221,164,1,1,NA,1,NA,NA,NA,0.350228721939924,NA,0.817574476193644,1,NA,1,1,NA,1,1,NA
"165","donut","1.0.2",2023-06-21,"0.2.1",0.166563345624221,165,1,1,NA,1,NA,NA,NA,0.350228721939924,NA,0.817574476193644,1,NA,1,1,NA,1,1,NA
"166","decompr","6.4.0",2023-06-21,"0.2.1",0.166563345624221,166,1,1,NA,1,NA,NA,NA,0.350228721939924,NA,0.817574476193644,1,NA,1,1,NA,1,1,NA
"167","adfExplorer","0.1.6",2023-06-21,"0.2.1",0.166563345624221,167,1,1,NA,1,NA,NA,NA,0.350228721939924,NA,0.817574476193644,1,NA,1,1,NA,1,1,NA
"168","bracer","1.2.2",2023-06-21,"0.2.1",0.166563345624221,168,1,1,NA,1,NA,NA,NA,0.350228721939924,NA,0.817574476193644,1,NA,1,1,NA,1,1,NA
"169","coenocliner","0.2-3",2023-06-21,"0.2.1",0.166563345624221,169,1,1,NA,1,NA,NA,NA,0.350228721939924,NA,0.817574476193644,1,NA,1,1,NA,1,1,NA
"170","bridgedist","0.1.2",2023-06-21,"0.2.1",0.166563345624221,170,1,1,NA,1,NA,NA,NA,0.350228721939924,NA,0.817574476193644,1,NA,1,1,NA,1,1,NA
"171","stringr","1.5.0",2023-06-21,"0.2.1",0.166982295075274,171,1,1,NA,1,NA,NA,NA,0.999999999596398,NA,0.182425523806356,1,NA,0.980769230769231,1,NA,1,1,NA
"172","sp","2.0-0",2023-06-21,"0.2.1",0.166983773016993,172,1,1,NA,1,NA,NA,NA,0.999983742237495,NA,0.182425523806356,1,NA,0.980769230769231,1,NA,1,1,NA
"173","RcppAlgos","2.7.2",2023-06-21,"0.2.1",0.167337570351486,173,1,1,NA,1,NA,NA,NA,0.613750471854878,NA,0.622459331201855,1,NA,0.923076923076923,1,NA,1,1,NA
"174","rscala","3.2.21",2023-06-21,"0.2.1",0.167865017622887,174,1,1,NA,1,NA,NA,NA,0.470525714569983,NA,0.817574476193644,1,NA,0.865384615384615,1,NA,1,1,NA
"175","shinyFeedback","0.4.0",2023-06-21,"0.2.1",0.168285768423385,175,1,1,NA,1,NA,NA,NA,0.648856547342769,NA,0.5,1,NA,1,1,NA,1,1,NA
"176","TSP","1.2-4",2023-06-21,"0.2.1",0.168975151717959,176,1,1,NA,1,NA,NA,NA,0.763732662304303,NA,0.377540668798145,1,NA,1,1,NA,1,1,NA
"177","NHSRdatasets","0.3.0",2023-06-21,"0.2.1",0.169150798700474,177,1,1,NA,1,NA,NA,NA,0.398689815024215,NA,0.817574476193644,1,NA,0.923076923076923,1,NA,1,1,NA
"178","emmeans","1.8.7",2023-06-21,"0.2.1",0.169740307872149,178,1,1,NA,1,NA,NA,NA,0.969661858830779,NA,0.182425523806356,1,NA,0.980769230769231,1,NA,1,1,NA
"179","r2d3","0.2.6",2023-06-21,"0.2.1",0.169829347291836,179,1,1,NA,1,NA,NA,NA,0.631877179789804,NA,0.5,1,NA,1,1,NA,1,1,NA
"180","hydroGOF","0.4-0",2023-06-21,"0.2.1",0.169829347291836,180,1,1,NA,1,NA,NA,NA,0.631877179789804,NA,0.5,1,NA,1,1,NA,1,1,NA
"181","maditr","0.8.3",2023-06-21,"0.2.1",0.170022873304162,181,1,1,NA,1,NA,NA,NA,0.398689815024215,NA,0.731058578630005,1,NA,1,1,NA,1,1,NA
"182","cstime","2023.5.3",2023-06-21,"0.2.1",0.170022873304162,182,1,1,NA,1,NA,NA,NA,0.398689815024215,NA,0.731058578630005,1,NA,1,1,NA,1,1,NA
"183","lumberjack","1.3.1",2023-06-21,"0.2.1",0.170022873304162,183,1,1,NA,1,NA,NA,NA,0.398689815024215,NA,0.731058578630005,1,NA,1,1,NA,1,1,NA
"184","MazamaRollUtils","0.1.3",2023-06-21,"0.2.1",0.170022873304162,184,1,1,NA,1,NA,NA,NA,0.398689815024215,NA,0.731058578630005,1,NA,1,1,NA,1,1,NA
"185","AMR","2.0.0",2023-06-21,"0.2.1",0.170256980136316,185,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"186","eq5d","0.14.0",2023-06-21,"0.2.1",0.170256980136316,186,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"187","jrvFinance","1.4.3",2023-06-21,"0.2.1",0.170256980136316,187,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"188","medicaldata","0.2.0",2023-06-21,"0.2.1",0.170256980136316,188,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"189","startup","0.20.0",2023-06-21,"0.2.1",0.170256980136316,189,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"190","brunnermunzel","2.0",2023-06-21,"0.2.1",0.170256980136316,190,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"191","medicare","0.2.1",2023-06-21,"0.2.1",0.170256980136316,191,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"192","CRediTas","0.2.0",2023-06-21,"0.2.1",0.170256980136316,192,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"193","sparseIndexTracking","0.1.1",2023-06-21,"0.2.1",0.170256980136316,193,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"194","contactdata","1.0.0",2023-06-21,"0.2.1",0.170256980136316,194,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"195","bioC.logs","1.2.1",2023-06-21,"0.2.1",0.170256980136316,195,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"196","gramEvol","2.1-4",2023-06-21,"0.2.1",0.170256980136316,196,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"197","cetcolor","0.2.0",2023-06-21,"0.2.1",0.170256980136316,197,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"198","asymptor","1.1.0",2023-06-21,"0.2.1",0.170256980136316,198,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"199","PCAmatchR","0.3.3",2023-06-21,"0.2.1",0.170256980136316,199,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"200","gameR","0.0.5",2023-06-21,"0.2.1",0.170256980136316,200,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"201","isocalcR","0.1.1",2023-06-21,"0.2.1",0.170256980136316,201,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"202","BiCausality","0.1.3",2023-06-21,"0.2.1",0.170256980136316,202,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"203","humidity","0.1.5",2023-06-21,"0.2.1",0.170256980136316,203,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"204","bark","1.0.4",2023-06-21,"0.2.1",0.170256980136316,204,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"205","phonenumber","0.2.3",2023-06-21,"0.2.1",0.170256980136316,205,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"206","concstats","0.1.6",2023-06-21,"0.2.1",0.170256980136316,206,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"207","nieve","0.1.2",2023-06-21,"0.2.1",0.170256980136316,207,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"208","ehelp","1.2.1",2023-06-21,"0.2.1",0.170256980136316,208,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"209","dfadjust","1.0.4",2023-06-21,"0.2.1",0.170256980136316,209,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"210","alphaN","0.1.0",2023-06-21,"0.2.1",0.170256980136316,210,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"211","transplantr","0.2.0",2023-06-21,"0.2.1",0.170256980136316,211,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"212","grex","1.9",2023-06-21,"0.2.1",0.170256980136316,212,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"213","modmarg","0.9.6",2023-06-21,"0.2.1",0.170256980136316,213,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"214","RankingProject","0.4.0",2023-06-21,"0.2.1",0.170256980136316,214,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"215","mlsjunkgen","0.1.2",2023-06-21,"0.2.1",0.170256980136316,215,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"216","chlorpromazineR","0.2.0",2023-06-21,"0.2.1",0.170256980136316,216,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"217","freedom","1.0.1",2023-06-21,"0.2.1",0.170256980136316,217,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"218","covid19dbcand","0.1.1",2023-06-21,"0.2.1",0.170256980136316,218,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"219","port4me","0.5.1",2023-06-21,"0.2.1",0.170256980136316,219,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"220","fca","0.1.0",2023-06-21,"0.2.1",0.170256980136316,220,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"221","loadr","0.1.3",2023-06-21,"0.2.1",0.170256980136316,221,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"222","zlog","1.0.2",2023-06-21,"0.2.1",0.170256980136316,222,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"223","scriptexec","0.3.1",2023-06-21,"0.2.1",0.170256980136316,223,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"224","forwards","0.1.3",2023-06-21,"0.2.1",0.170256980136316,224,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"225","dyntaper","1.1",2023-06-21,"0.2.1",0.170256980136316,225,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"226","et.nwfva","0.1.1",2023-06-21,"0.2.1",0.170256980136316,226,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"227","washdata","0.1.3",2023-06-21,"0.2.1",0.170256980136316,227,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"228","Randomuseragent","0.0.1",2023-06-21,"0.2.1",0.170256980136316,228,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"229","ONEST","0.1.0",2023-06-21,"0.2.1",0.170256980136316,229,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"230","multigraphr","0.1.0",2023-06-21,"0.2.1",0.170256980136316,230,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"231","xtranat","0.1.0",2023-06-21,"0.2.1",0.170256980136316,231,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"232","ebci","1.0.0",2023-06-21,"0.2.1",0.170256980136316,232,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"233","subgxe","0.9.0",2023-06-21,"0.2.1",0.170256980136316,233,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"234","oottest","0.9.1",2023-06-21,"0.2.1",0.170256980136316,234,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"235","moder","0.2.1",2023-06-21,"0.2.1",0.170256980136316,235,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"236","ineq.2d","0.1.0",2023-06-21,"0.2.1",0.170256980136316,236,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"237","IndexWizard","0.2.1.0",2023-06-21,"0.2.1",0.170256980136316,237,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,1,1,NA,1,1,NA
"238","RcppSpdlog","0.0.13",2023-06-21,"0.2.1",0.170485343974826,238,1,1,NA,1,NA,NA,NA,0.470525714569983,NA,0.731058578630005,1,NA,0.923076923076923,1,NA,1,1,NA
"239","classInt","0.4-9",2023-06-21,"0.2.1",0.170707101283597,239,1,1,NA,1,NA,NA,NA,0.872511233741209,NA,0.268941421369995,1,NA,0.980769230769231,1,NA,1,1,NA
"240","httptest","4.2.1",2023-06-21,"0.2.1",0.171194591533119,240,1,1,NA,1,NA,NA,NA,0.934433969329331,NA,0.182425523806356,1,NA,1,1,NA,1,1,NA
"241","svDialogs","1.1.0",2023-06-21,"0.2.1",0.171477229831375,241,1,1,NA,1,NA,NA,NA,0.613750471854878,NA,0.5,1,NA,1,1,NA,1,1,NA
"242","ingredients","2.3.0",2023-06-21,"0.2.1",0.171477229831375,242,1,1,NA,1,NA,NA,NA,0.613750471854878,NA,0.5,1,NA,1,1,NA,1,1,NA
"243","rsae","0.2",2023-06-21,"0.2.1",0.171771125052414,243,1,1,NA,1,NA,NA,NA,0.398689815024215,NA,0.731058578630005,1,NA,0.980769230769231,1,NA,1,1,NA
"244","FKF.SP","0.3.1",2023-06-21,"0.2.1",0.171808100868976,244,1,1,NA,1,NA,NA,NA,0.350228721939924,NA,0.817574476193644,1,NA,0.942307692307692,1,NA,1,1,NA
"245","arules","1.7-6",2023-06-21,"0.2.1",0.171821553317845,245,1,1,NA,1,NA,NA,NA,0.841021492133708,NA,0.268941421369995,1,NA,1,1,NA,1,1,NA
"246","bpbounds","0.1.5",2023-06-21,"0.2.1",0.172005231884568,246,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,0.980769230769231,1,NA,1,1,NA
"247","r3PG","0.1.4",2023-06-21,"0.2.1",0.172005231884568,247,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,0.980769230769231,1,NA,1,1,NA
"248","extraoperators","0.1.1",2023-06-21,"0.2.1",0.172607018859285,248,1,1,NA,1,NA,NA,NA,0.470525714569983,NA,0.880797077977882,1,NA,0.75,1,NA,1,1,NA
"249","uchardet","1.1.1",2023-06-21,"0.2.1",0.172607018859285,249,1,1,NA,1,NA,NA,NA,0.470525714569983,NA,0.880797077977882,1,NA,0.75,1,NA,1,1,NA
"250","dbarts","0.9-23",2023-06-21,"0.2.1",0.173241164246062,250,1,1,NA,1,NA,NA,NA,0.59434719329332,NA,0.5,1,NA,1,1,NA,1,1,NA
"251","lotri","0.4.3",2023-06-21,"0.2.1",0.173241164246062,251,1,1,NA,1,NA,NA,NA,0.59434719329332,NA,0.5,1,NA,1,1,NA,1,1,NA
"252","randomNames","1.5-0.0",2023-06-21,"0.2.1",0.173364995838924,252,1,1,NA,1,NA,NA,NA,0.470525714569983,NA,0.622459331201855,1,NA,1,1,NA,1,1,NA
"253","rqdatatable","1.3.1",2023-06-21,"0.2.1",0.173364995838924,253,1,1,NA,1,NA,NA,NA,0.470525714569983,NA,0.622459331201855,1,NA,1,1,NA,1,1,NA
"254","extras","0.6.1",2023-06-21,"0.2.1",0.173364995838924,254,1,1,NA,1,NA,NA,NA,0.470525714569983,NA,0.622459331201855,1,NA,1,1,NA,1,1,NA
"255","airportr","0.1.3",2023-06-21,"0.2.1",0.173503210772437,255,1,1,NA,1,NA,NA,NA,0.43732917979627,NA,0.731058578630005,1,NA,0.923076923076923,1,NA,1,1,NA
"256","redland","1.0.17-17",2023-06-21,"0.2.1",0.173519376800665,256,1,1,NA,1,NA,NA,NA,0.398689815024215,NA,0.731058578630005,1,NA,0.961538461538462,1,NA,1,1,NA
"257","igoR","0.1.5",2023-06-21,"0.2.1",0.173753483632819,257,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,0.961538461538462,1,NA,1,1,NA
"258","hunspell","3.0.2",2023-06-21,"0.2.1",0.174036458936813,258,1,1,NA,1,NA,NA,NA,0.693908851262436,NA,0.622459331201855,1,NA,0.769230769230769,1,NA,1,1,NA
"259","dendextend","1.17.1",2023-06-21,"0.2.1",0.174263609316805,259,1,1,NA,1,NA,NA,NA,0.968005029991304,NA,0.268941421369995,1,NA,0.846153846153846,1,NA,1,1,NA
"260","splines2","0.5.0",2023-06-21,"0.2.1",0.174268432476437,260,1,1,NA,1,NA,NA,NA,0.782429650884127,NA,0.377540668798145,1,NA,0.923076923076923,1,NA,1,1,NA
"261","triebeard","0.4.1",2023-06-21,"0.2.1",0.174428427220916,261,1,1,NA,1,NA,NA,NA,0.350228721939924,NA,0.731058578630005,1,NA,1,1,NA,1,1,NA
"262","confintr","1.0.2",2023-06-21,"0.2.1",0.174428427220916,262,1,1,NA,1,NA,NA,NA,0.350228721939924,NA,0.731058578630005,1,NA,1,1,NA,1,1,NA
"263","sigr","1.1.4",2023-06-21,"0.2.1",0.174428427220916,263,1,1,NA,1,NA,NA,NA,0.350228721939924,NA,0.731058578630005,1,NA,1,1,NA,1,1,NA
"264","bigleaf","0.8.2",2023-06-21,"0.2.1",0.174428427220916,264,1,1,NA,1,NA,NA,NA,0.350228721939924,NA,0.731058578630005,1,NA,1,1,NA,1,1,NA
"265","MetricsWeighted","1.0.2",2023-06-21,"0.2.1",0.174428427220916,265,1,1,NA,1,NA,NA,NA,0.350228721939924,NA,0.731058578630005,1,NA,1,1,NA,1,1,NA
"266","rehh","3.2.2",2023-06-21,"0.2.1",0.174428427220916,266,1,1,NA,1,NA,NA,NA,0.350228721939924,NA,0.731058578630005,1,NA,1,1,NA,1,1,NA
"267","fastNaiveBayes","2.2.1",2023-06-21,"0.2.1",0.174428427220916,267,1,1,NA,1,NA,NA,NA,0.350228721939924,NA,0.731058578630005,1,NA,1,1,NA,1,1,NA
"268","gvc","6.4.0",2023-06-21,"0.2.1",0.174428427220916,268,1,1,NA,1,NA,NA,NA,0.350228721939924,NA,0.731058578630005,1,NA,1,1,NA,1,1,NA
"269","gluedown","1.0.6",2023-06-21,"0.2.1",0.174428427220916,269,1,1,NA,1,NA,NA,NA,0.350228721939924,NA,0.731058578630005,1,NA,1,1,NA,1,1,NA
"270","bbw","0.2.0",2023-06-21,"0.2.1",0.174428427220916,270,1,1,NA,1,NA,NA,NA,0.350228721939924,NA,0.731058578630005,1,NA,1,1,NA,1,1,NA
"271","passport","0.3.0",2023-06-21,"0.2.1",0.174428427220916,271,1,1,NA,1,NA,NA,NA,0.350228721939924,NA,0.731058578630005,1,NA,1,1,NA,1,1,NA
"272","virustotal","0.2.2",2023-06-21,"0.2.1",0.174428427220916,272,1,1,NA,1,NA,NA,NA,0.350228721939924,NA,0.731058578630005,1,NA,1,1,NA,1,1,NA
"273","SparseVFC","0.1.1",2023-06-21,"0.2.1",0.174428427220916,273,1,1,NA,1,NA,NA,NA,0.350228721939924,NA,0.731058578630005,1,NA,1,1,NA,1,1,NA
"274","R.rsp","0.45.0",2023-06-21,"0.2.1",0.174947729607203,274,1,1,NA,1,NA,NA,NA,0.999716794299529,NA,0.0758581800212434,1,NA,1,1,NA,1,1,NA
"275","cellranger","1.1.0",2023-06-21,"0.2.1",0.174963111643334,275,1,1,NA,1,NA,NA,NA,0.59434719329332,NA,0.731058578630005,1,NA,0.75,1,NA,1,1,NA
"276","datplot","1.0.0",2023-06-21,"0.2.1",0.175501735381071,276,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,0.942307692307692,1,NA,1,1,NA
"277","pell","0.1.0",2023-06-21,"0.2.1",0.175501735381071,277,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,0.942307692307692,1,NA,1,1,NA
"278","iemisctext","0.9.99",2023-06-21,"0.2.1",0.175501735381071,278,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,0.942307692307692,1,NA,1,1,NA
"279","volleystat","0.2.0",2023-06-21,"0.2.1",0.175501735381071,279,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,0.942307692307692,1,NA,1,1,NA
"280","mbend","1.3.1",2023-06-21,"0.2.1",0.175624885656895,280,1,1,NA,1,NA,NA,NA,0.43732917979627,NA,0.880797077977882,1,NA,0.75,1,NA,1,1,NA
"281","comprehenr","0.6.10",2023-06-21,"0.2.1",0.175624885656895,281,1,1,NA,1,NA,NA,NA,0.43732917979627,NA,0.880797077977882,1,NA,0.75,1,NA,1,1,NA
"282","distcrete","1.0.3",2023-06-21,"0.2.1",0.175624885656895,282,1,1,NA,1,NA,NA,NA,0.43732917979627,NA,0.880797077977882,1,NA,0.75,1,NA,1,1,NA
"283","ratelimitr","0.4.1",2023-06-21,"0.2.1",0.17567504761876,283,1,1,NA,1,NA,NA,NA,0.5,NA,0.817574476193644,1,NA,0.75,1,NA,1,1,NA
"284","qtl","1.60",2023-06-21,"0.2.1",0.175934908446755,284,1,1,NA,1,NA,NA,NA,0.841021492133708,NA,0.377540668798145,1,NA,0.846153846153846,1,NA,1,1,NA
"285","pcr","1.2.2",2023-06-21,"0.2.1",0.176004489389428,285,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.817574476193644,1,NA,1,1,NA,1,1,NA
"286","rmdshower","2.1.1",2023-06-21,"0.2.1",0.176004489389428,286,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.817574476193644,1,NA,1,1,NA,1,1,NA
"287","komaletter","0.5.0",2023-06-21,"0.2.1",0.176004489389428,287,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.817574476193644,1,NA,1,1,NA,1,1,NA
"288","pliman","1.1.0",2023-06-21,"0.2.1",0.176004489389428,288,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.817574476193644,1,NA,1,1,NA,1,1,NA
"289","zscorer","0.3.1",2023-06-21,"0.2.1",0.176004489389428,289,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.817574476193644,1,NA,1,1,NA,1,1,NA
"290","cat2cat","0.4.6",2023-06-21,"0.2.1",0.176004489389428,290,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.817574476193644,1,NA,1,1,NA,1,1,NA
